team_id,team_abbreviation,season,top1_pie,top1_ts_pct,top1_efg_pct,top1_usg_pct,top1_ast_to,top1_stl,top1_blk,top1_def_rating,top1_net_rating,top1_oreb_pct,top1_dreb_pct
1610612759,SAS,2022-23,0.121,0.658,0.656,0.152,1.17,0.5,0.9,111.5,-2.4,0.14,0.232
1610612759,SAS,2023-24,0.162,0.565,0.519,0.312,1.05,1.2,3.6,111.2,-3.2,0.074,0.273
1610612759,SAS,2024-25,0.168,0.594,0.559,0.3,1.13,1.1,3.8,110.0,2.6,0.054,0.255
1610612760,OKC,2015-16,0.194,0.634,0.573,0.298,1.44,1.0,1.2,102.9,11.6,0.018,0.188
1610612760,OKC,2016-17,0.23,0.554,0.476,0.402,1.92,1.6,0.4,106.1,4.5,0.046,0.251
1610612760,OKC,2017-18,0.186,0.545,0.545,0.2,4.0,0.2,0.0,101.8,-22.8,0.0,0.167
1610612760,OKC,2018-19,1.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1610612760,OKC,2019-20,0.153,0.61,0.552,0.228,2.93,1.6,0.2,107.1,6.9,0.012,0.143
1610612760,OKC,2020-21,0.146,0.623,0.571,0.283,1.95,0.8,0.7,114.9,-7.7,0.015,0.119
1610612760,OKC,2021-22,0.134,0.557,0.496,0.298,2.15,1.3,0.8,113.0,-6.4,0.017,0.114
1610612760,OKC,2022-23,0.175,0.626,0.531,0.318,1.93,1.6,1.0,113.3,2.7,0.023,0.109
1610612760,OKC,2023-24,0.187,0.636,0.567,0.317,2.87,2.0,0.9,109.7,11.3,0.026,0.128
1610612760,OKC,2024-25,0.199,0.637,0.569,0.336,2.66,1.7,1.0,105.7,16.7,0.025,0.112
1610612761,TOR,2015-16,0.145,0.578,0.516,0.256,2.2,2.1,0.4,104.4,6.4,0.02,0.111
1610612761,TOR,2016-17,0.155,0.552,0.477,0.337,1.61,1.1,0.2,108.7,2.5,0.027,0.119
1610612761,TOR,2017-18,0.151,0.628,0.59,0.222,0.7,0.4,0.9,107.2,5.6,0.106,0.263
1610612761,TOR,2018-19,0.172,0.606,0.546,0.3,1.64,1.8,0.4,107.8,7.9,0.039,0.165
1610612761,TOR,2019-20,0.191,0.765,0.7,0.222,0.0,0.0,0.3,127.3,-5.5,0.0,0.167
1610612761,TOR,2020-21,0.132,0.634,0.595,0.202,1.37,0.6,1.9,110.7,3.8,0.078,0.192
1610612761,TOR,2021-22,0.162,0.773,0.733,0.159,2.5,1.3,0.3,116.5,-16.5,0.017,0.238
1610612761,TOR,2022-23,0.135,0.565,0.515,0.27,2.46,0.9,0.5,113.3,2.4,0.047,0.177
1610612761,TOR,2023-24,0.357,0.532,0.0,0.222,0.0,1.0,0.0,62.5,66.1,0.5,0.0
1610612761,TOR,2024-25,0.139,0.523,0.482,0.262,2.05,1.4,1.0,110.1,-2.7,0.047,0.176
1610612762,UTA,2015-16,0.14,0.551,0.515,0.234,0.9,1.2,1.5,103.2,2.3,0.089,0.18
1610612762,UTA,2016-17,0.161,0.681,0.661,0.166,0.66,0.6,2.6,102.0,8.3,0.124,0.259
1610612762,UTA,2017-18,0.6,1.5,1.5,0.5,0.0,0.0,0.0,0.0,250.0,0.0,0.0
1610612762,UTA,2018-19,0.17,0.682,0.669,0.175,1.24,0.8,2.3,103.6,6.9,0.117,0.27
1610612762,UTA,2019-20,0.151,0.699,0.693,0.162,0.78,0.8,2.0,106.6,6.2,0.104,0.276
1610612762,UTA,2020-21,0.165,0.683,0.675,0.166,0.75,0.6,2.7,100.9,15.9,0.11,0.288
1610612762,UTA,2021-22,0.177,0.732,0.713,0.166,0.61,0.7,2.1,104.5,9.6,0.114,0.312
1610612762,UTA,2022-23,0.159,0.8,0.8,0.121,2.0,0.1,0.0,100.0,-4.2,0.046,0.22
1610612762,UTA,2023-24,0.136,0.631,0.578,0.241,1.43,0.9,0.5,116.9,0.6,0.065,0.176
1610612762,UTA,2024-25,0.14,0.64,0.6,0.144,0.9,0.9,0.1,115.8,-2.5,0.16,0.286
1610612763,MEM,2015-16,0.162,0.595,0.6,0.133,0.0,0.1,0.0,76.3,23.7,0.0,0.0
1610612763,MEM,2016-17,0.16,0.604,0.545,0.256,2.78,1.3,0.3,106.2,3.4,0.014,0.095
1610612763,MEM,2017-18,0.25,0.6,0.6,0.25,0.0,0.0,0.3,75.0,30.9,0.182,0.167
1610612763,MEM,2018-19,0.169,0.616,0.572,0.274,0.78,0.4,1.1,107.0,2.7,0.096,0.268
1610612763,MEM,2019-20,0.163,0.631,0.606,0.211,1.03,0.4,1.1,107.3,0.3,0.11,0.279
1610612763,MEM,2020-21,0.163,0.636,0.606,0.217,1.12,0.6,0.9,108.9,3.8,0.134,0.289
1610612763,MEM,2021-22,0.163,0.575,0.53,0.33,1.96,1.2,0.4,111.2,4.1,0.037,0.124
1610612763,MEM,2022-23,0.175,0.557,0.504,0.338,2.39,1.1,0.3,108.5,7.3,0.029,0.139
1610612763,MEM,2023-24,0.159,0.5,0.5,0.154,0.0,0.0,0.3,121.4,-75.3,0.0,0.4
1610612763,MEM,2024-25,0.141,0.563,0.504,0.312,1.97,1.2,0.2,109.6,6.8,0.021,0.101
1610612764,WAS,2015-16,0.144,0.51,0.467,0.28,2.48,1.9,0.8,104.1,1.7,0.015,0.122
1610612764,WAS,2016-17,0.153,0.541,0.482,0.299,2.58,2.0,0.6,108.8,4.2,0.021,0.094
1610612764,WAS,2017-18,0.13,0.515,0.466,0.281,2.49,1.4,1.1,106.1,3.8,0.016,0.088
1610612764,WAS,2018-19,0.212,0.688,0.688,0.214,4.0,1.0,0.3,92.1,25.8,0.067,0.05
1610612764,WAS,2019-20,0.143,0.579,0.52,0.338,1.79,1.2,0.4,117.6,-4.5,0.024,0.095
1610612764,WAS,2020-21,0.164,0.509,0.474,0.295,2.45,1.4,0.4,110.4,-1.2,0.043,0.249
1610612764,WAS,2021-22,0.15,0.577,0.51,0.286,1.47,0.7,1.6,109.5,0.4,0.068,0.204
1610612764,WAS,2022-23,0.145,0.627,0.565,0.272,1.27,0.9,1.5,114.8,1.4,0.057,0.194
1610612764,WAS,2023-24,0.261,0.5,0.5,0.188,1.0,1.0,0.0,50.0,31.8,0.182,0.0
1610612764,WAS,2024-25,0.135,0.695,0.647,0.143,2.0,0.3,0.7,114.5,-4.3,0.113,0.208
1610612765,DET,2015-16,0.14,0.499,0.522,0.239,0.43,1.5,1.4,103.6,2.4,0.135,0.309
1610612765,DET,2016-17,0.196,0.606,0.545,0.239,0.9,0.2,0.3,100.2,4.8,0.145,0.285
1610612765,DET,2017-18,0.156,0.555,0.529,0.207,1.19,1.5,1.6,108.0,-1.0,0.145,0.329
1610612765,DET,2018-19,0.471,0.532,0.0,0.154,0.0,0.0,0.0,75.0,-25.0,0.0,0.5
1610612765,DET,2019-20,0.153,0.659,0.62,0.223,0.71,0.5,0.9,108.8,2.0,0.079,0.214
1610612765,DET,2020-21,0.129,0.638,0.614,0.163,1.92,0.8,0.9,114.0,-4.9,0.095,0.264
1610612765,DET,2021-22,0.112,0.556,0.491,0.253,1.31,0.9,1.0,110.7,-7.8,0.017,0.108
1610612765,DET,2022-23,0.25,0.532,0.0,0.5,0.0,1.0,1.0,80.0,95.0,0.0,0.0
1610612765,DET,2023-24,0.137,0.653,0.619,0.181,1.14,0.5,0.8,117.0,-7.6,0.105,0.285
1610612765,DET,2024-25,0.152,0.565,0.521,0.323,2.06,1.0,0.8,112.2,2.8,0.023,0.147
1610612766,CHA,2015-16,0.143,0.694,0.545,0.148,2.83,0.3,0.0,103.7,4.4,0.0,0.092
1610612766,CHA,2016-17,0.137,0.569,0.527,0.286,2.58,1.1,0.3,107.4,3.5,0.016,0.095
1610612766,CHA,2017-18,0.136,0.577,0.556,0.238,0.5,0.6,1.6,108.2,1.4,0.101,0.295
1610612766,CHA,2018-19,0.14,0.558,0.511,0.308,2.29,1.2,0.4,111.8,0.4,0.017,0.106
1610612766,CHA,2019-20,0.144,0.576,0.55,0.222,0.97,0.3,0.2,104.8,-2.6,0.105,0.243
1610612766,CHA,2020-21,0.211,0.75,0.75,0.22,3.0,0.1,0.0,101.8,-5.4,0.0,0.04
1610612766,CHA,2021-22,0.15,0.68,0.649,0.198,2.01,0.4,0.6,108.5,3.0,0.092,0.163
1610612766,CHA,2022-23,0.133,0.659,0.637,0.168,0.45,0.7,1.0,110.3,-4.7,0.106,0.232
1610612766,CHA,2023-24,0.133,0.561,0.515,0.315,2.12,1.8,0.2,120.2,-8.4,0.038,0.122
1610612766,CHA,2024-25,0.156,0.647,0.604,0.21,1.54,0.7,1.2,118.9,-12.7,0.103,0.255
